// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
1000, 1000, 1.70503e+08, 4.5027, 1.69166;
1000, 2000, 1.20798e+07, 4.07795, 0.979136;
1000, 3000, 1.97761e+06, 3.51023, 0.572415;
1000, 3100, 1.68136e+06, 3.51022, 0.570687;
1000, 3200, 1.42741e+06, 3.50865, 0.561705;
1000, 3300, 1.25471e+06, 3.5075, 0.561618;
1000, 3400, 1.09814e+06, 3.48719, 0.558901;
1000, 3500, 894701, 3.48656, 0.55837;
1000, 3600, 810230, 3.48338, 0.557414;
1000, 3700, 705778, 3.33449, 0.557029;
1000, 3800, 594341, 3.32103, 0.541768;
1000, 3900, 549246, 3.31626, 0.525983;
1000, 4000, 480781, 3.30574, 0.520382;
1000, 4100, 396970, 3.25772, 0.506517;
1000, 4200, 326406, 3.25617, 0.505038;
1000, 4300, 299233, 3.2526, 0.504655;
1000, 4400, 279348, 1.87628, 0.499692;
1000, 4500, 248844, 1.85908, 0.498212;
1000, 4600, 219887, 1.8577, 0.498204;
1000, 4700, 198707, 1.77617, 0.43604;
1000, 4800, 180650, 1.7589, 0.435908;
1000, 4900, 159001, 1.7589, 0.429398;
1000, 5000, 140287, 1.75212, 0.429398;
1000, 5100, 126684, 1.74967, 0.427434;
1000, 5200, 114234, 1.74831, 0.394129;
1000, 5300, 100785, 1.74831, 0.394107;
1000, 5400, 91044.7, 1.74831, 0.394107;
1000, 5500, 82400.3, 1.73455, 0.37325;
1000, 5600, 74686.8, 1.73455, 0.372377;
1000, 5700, 67188.2, 1.73439, 0.372377;
1000, 5800, 60399.4, 1.52478, 0.370086;
1000, 5900, 54304.5, 1.49325, 0.369744;
1000, 6000, 49630.6, 1.41802, 0.364179;
1000, 6100, 45192.3, 1.41802, 0.364179;
1000, 6200, 41243.9, 1.41801, 0.364179;
1000, 6300, 37448.9, 1.41801, 0.36414;
1000, 6400, 33665.6, 1.41801, 0.36414;
1000, 6500, 31228.4, 1.41801, 0.348123;
1000, 6600, 28480.3, 1.19375, 0.348123;
1000, 6700, 25867.9, 1.12076, 0.346459;
1000, 6800, 23916.9, 1.12076, 0.346459;
1000, 6900, 19986.1, 1.12076, 0.342606;
1000, 7000, 18038.1, 1.10534, 0.342606;
1000, 7100, 16948.1, 1.10529, 0.318662;
1000, 7200, 15390.8, 1.10529, 0.318662;
1000, 7300, 14225.6, 1.10529, 0.287812;
1000, 7400, 12481.7, 1.10529, 0.243891;
1000, 7500, 11217.3, 1.10529, 0.243891;
1000, 7600, 10527.1, 1.10529, 0.242787;
1000, 7700, 10031.2, 1.10506, 0.242787;
1000, 7800, 9633.36, 1.10506, 0.242787;
1000, 7900, 8670.43, 1.10506, 0.242787;
1000, 8000, 7900.97, 1.10506, 0.240564;
1000, 8100, 7312.88, 1.10506, 0.207062;
1000, 8200, 6626.99, 1.10506, 0.191233;
1000, 8300, 5665.54, 1.10506, 0.191233;
1000, 8400, 5372.19, 1.10506, 0.191233;
1000, 8500, 4701.44, 1.10506, 0.191233;
1000, 8600, 4503.34, 1.10506, 0.191233;
1000, 8700, 4014.44, 1.10506, 0.191233;
1000, 8800, 3817.58, 1.10506, 0.191233;
1000, 8900, 3523.81, 1.10506, 0.191233;
1000, 9000, 3325.13, 1.10506, 0.191233;
1000, 9100, 2642.69, 1.10506, 0.191233;
1000, 9200, 2447.6, 1.10506, 0.191233;
1000, 9300, 2155.57, 1.10506, 0.191233;
1000, 9400, 2056.3, 1.10506, 0;
1000, 9500, 1764.26, 0.461164, 0;
1000, 9600, 1374.23, 0.461164, 0;
1000, 9700, 1275.12, 0.461164, 0;
1000, 9800, 1272.96, 0.461164, 0;
1000, 9900, 1078.44, 0.461164, 0;
1000, 10000, 1077.97, 0.461164, 0;
2000, 1000, 4.95029e+07, 3.78864, 0.649216;
2000, 2000, 1.00851e+07, 3.72333, 0.639935;
2000, 3000, 1.95067e+06, 3.49185, 0.569179;
2000, 3100, 1.66135e+06, 3.49184, 0.567453;
2000, 3200, 1.41408e+06, 3.49027, 0.558471;
2000, 3300, 1.24139e+06, 3.48918, 0.558387;
2000, 3400, 1.08495e+06, 3.46887, 0.555692;
2000, 3500, 894180, 3.46847, 0.555161;
2000, 3600, 809709, 3.46529, 0.554206;
2000, 3700, 705293, 3.3164, 0.55382;
2000, 3800, 593855, 3.30294, 0.53856;
2000, 3900, 548858, 3.29817, 0.522775;
2000, 4000, 480490, 3.28765, 0.520068;
2000, 4100, 396679, 3.23963, 0.506517;
2000, 4200, 326115, 3.23963, 0.505038;
2000, 4300, 299039, 3.23606, 0.504655;
2000, 4400, 279251, 1.85974, 0.499692;
2000, 4500, 248747, 1.85908, 0.498212;
2000, 4600, 219790, 1.8577, 0.498204;
2000, 4700, 198610, 1.77617, 0.43604;
2000, 4800, 180553, 1.7589, 0.435908;
2000, 4900, 158904, 1.7589, 0.429398;
2000, 5000, 140287, 1.75212, 0.429398;
2000, 5100, 126684, 1.74967, 0.427434;
2000, 5200, 114234, 1.74831, 0.394129;
2000, 5300, 100785, 1.74831, 0.394107;
2000, 5400, 91044.7, 1.74831, 0.394107;
2000, 5500, 82400.3, 1.73455, 0.37325;
2000, 5600, 74686.8, 1.73455, 0.372377;
2000, 5700, 67188.2, 1.73439, 0.372377;
2000, 5800, 60399.4, 1.52478, 0.370086;
2000, 5900, 54304.5, 1.49325, 0.369744;
2000, 6000, 49630.6, 1.41802, 0.364179;
2000, 6100, 45192.3, 1.41802, 0.364179;
2000, 6200, 41243.9, 1.41801, 0.364179;
2000, 6300, 37448.9, 1.41801, 0.36414;
2000, 6400, 33665.6, 1.41801, 0.36414;
2000, 6500, 31228.4, 1.41801, 0.348123;
2000, 6600, 28480.3, 1.19375, 0.348123;
2000, 6700, 25867.9, 1.12076, 0.346459;
2000, 6800, 23916.9, 1.12076, 0.346459;
2000, 6900, 19986.1, 1.12076, 0.342606;
2000, 7000, 18038.1, 1.10534, 0.342606;
2000, 7100, 16948.1, 1.10529, 0.318662;
2000, 7200, 15390.8, 1.10529, 0.318662;
2000, 7300, 14225.6, 1.10529, 0.287812;
2000, 7400, 12481.7, 1.10529, 0.243891;
2000, 7500, 11217.3, 1.10529, 0.243891;
2000, 7600, 10527.1, 1.10529, 0.242787;
2000, 7700, 10031.2, 1.10506, 0.242787;
2000, 7800, 9633.36, 1.10506, 0.242787;
2000, 7900, 8670.43, 1.10506, 0.242787;
2000, 8000, 7900.97, 1.10506, 0.240564;
2000, 8100, 7312.88, 1.10506, 0.207062;
2000, 8200, 6626.99, 1.10506, 0.191233;
2000, 8300, 5665.54, 1.10506, 0.191233;
2000, 8400, 5372.19, 1.10506, 0.191233;
2000, 8500, 4701.44, 1.10506, 0.191233;
2000, 8600, 4503.34, 1.10506, 0.191233;
2000, 8700, 4014.44, 1.10506, 0.191233;
2000, 8800, 3817.58, 1.10506, 0.191233;
2000, 8900, 3523.81, 1.10506, 0.191233;
2000, 9000, 3325.13, 1.10506, 0.191233;
2000, 9100, 2642.69, 1.10506, 0.191233;
2000, 9200, 2447.6, 1.10506, 0.191233;
2000, 9300, 2155.57, 1.10506, 0.191233;
2000, 9400, 2056.3, 1.10506, 0;
2000, 9500, 1764.26, 0.461164, 0;
2000, 9600, 1374.23, 0.461164, 0;
2000, 9700, 1275.12, 0.461164, 0;
2000, 9800, 1272.96, 0.461164, 0;
2000, 9900, 1078.44, 0.461164, 0;
2000, 10000, 1077.97, 0.461164, 0;
3000, 1000, 1.70412e+07, 2.1788, 0.510953;
3000, 2000, 4.90969e+06, 2.17864, 0.510923;
3000, 3000, 1.77126e+06, 2.09573, 0.470554;
3000, 3100, 1.53206e+06, 2.09572, 0.469044;
3000, 3200, 1.31292e+06, 2.09419, 0.468963;
3000, 3300, 1.16276e+06, 2.09361, 0.468942;
3000, 3400, 1.01619e+06, 2.0917, 0.468662;
3000, 3500, 846230, 2.09132, 0.468134;
3000, 3600, 769638, 2.08814, 0.467453;
3000, 3700, 666737, 1.97959, 0.46721;
3000, 3800, 569643, 1.96671, 0.457345;
3000, 3900, 525335, 1.96195, 0.441802;
3000, 4000, 458648, 1.95149, 0.439273;
3000, 4100, 389541, 1.90347, 0.425723;
3000, 4200, 319970, 1.90347, 0.424244;
3000, 4300, 293693, 1.8999, 0.423861;
3000, 4400, 275056, 1.84375, 0.418898;
3000, 4500, 245424, 1.84309, 0.417735;
3000, 4600, 216989, 1.84171, 0.417727;
3000, 4700, 195907, 1.76018, 0.409259;
3000, 4800, 178432, 1.7589, 0.409127;
3000, 4900, 157267, 1.7589, 0.402617;
3000, 5000, 139039, 1.75212, 0.402617;
3000, 5100, 125533, 1.74967, 0.402617;
3000, 5200, 113181, 1.74831, 0.369311;
3000, 5300, 100022, 1.74831, 0.36929;
3000, 5400, 90656.6, 1.74831, 0.36929;
3000, 5500, 82109.2, 1.73455, 0.348433;
3000, 5600, 74492.8, 1.73455, 0.348433;
3000, 5700, 67091.1, 1.73439, 0.348433;
3000, 5800, 60399.4, 1.52478, 0.346142;
3000, 5900, 54304.5, 1.49325, 0.3458;
3000, 6000, 49630.6, 1.41802, 0.340235;
3000, 6100, 45192.3, 1.41802, 0.340235;
3000, 6200, 41243.9, 1.41801, 0.340235;
3000, 6300, 37448.9, 1.41801, 0.340196;
3000, 6400, 33665.6, 1.41801, 0.340196;
3000, 6500, 31228.4, 1.41801, 0.324179;
3000, 6600, 28480.3, 1.19375, 0.324179;
3000, 6700, 25867.9, 1.12076, 0.322515;
3000, 6800, 23916.9, 1.12076, 0.322515;
3000, 6900, 19986.1, 1.12076, 0.318662;
3000, 7000, 18038.1, 1.10534, 0.318662;
3000, 7100, 16948.1, 1.10529, 0.318662;
3000, 7200, 15390.8, 1.10529, 0.318662;
3000, 7300, 14225.6, 1.10529, 0.287812;
3000, 7400, 12481.7, 1.10529, 0.243891;
3000, 7500, 11217.3, 1.10529, 0.243891;
3000, 7600, 10527.1, 1.10529, 0.242787;
3000, 7700, 10031.2, 1.10506, 0.242787;
3000, 7800, 9633.36, 1.10506, 0.242787;
3000, 7900, 8670.43, 1.10506, 0.242787;
3000, 8000, 7900.97, 1.10506, 0.240564;
3000, 8100, 7312.88, 1.10506, 0.207062;
3000, 8200, 6626.99, 1.10506, 0.191233;
3000, 8300, 5665.54, 1.10506, 0.191233;
3000, 8400, 5372.19, 1.10506, 0.191233;
3000, 8500, 4701.44, 1.10506, 0.191233;
3000, 8600, 4503.34, 1.10506, 0.191233;
3000, 8700, 4014.44, 1.10506, 0.191233;
3000, 8800, 3817.58, 1.10506, 0.191233;
3000, 8900, 3523.81, 1.10506, 0.191233;
3000, 9000, 3325.13, 1.10506, 0.191233;
3000, 9100, 2642.69, 1.10506, 0.191233;
3000, 9200, 2447.6, 1.10506, 0.191233;
3000, 9300, 2155.57, 1.10506, 0.191233;
3000, 9400, 2056.3, 1.10506, 0;
3000, 9500, 1764.26, 0.461164, 0;
3000, 9600, 1374.23, 0.461164, 0;
3000, 9700, 1275.12, 0.461164, 0;
3000, 9800, 1272.96, 0.461164, 0;
3000, 9900, 1078.44, 0.461164, 0;
3000, 10000, 1077.97, 0.461164, 0;
3100, 1000, 1.53583e+07, 2.17573, 0.506752;
3100, 2000, 4.50193e+06, 2.17558, 0.506722;
3100, 3000, 1.67635e+06, 2.09309, 0.466692;
3100, 3100, 1.46276e+06, 2.09309, 0.465181;
3100, 3200, 1.25694e+06, 2.09159, 0.465106;
3100, 3300, 1.12001e+06, 2.091, 0.465086;
3100, 3400, 987105, 2.08909, 0.464806;
3100, 3500, 823980, 2.08871, 0.464684;
3100, 3600, 747751, 2.08772, 0.464003;
3100, 3700, 645176, 1.97922, 0.46376;
3100, 3800, 561009, 1.96635, 0.453895;
3100, 3900, 523214, 1.96158, 0.438352;
3100, 4000, 456721, 1.95112, 0.437831;
3100, 4100, 387906, 1.90347, 0.42428;
3100, 4200, 318334, 1.90347, 0.424244;
3100, 4300, 292154, 1.8999, 0.423861;
3100, 4400, 273711, 1.84375, 0.418898;
3100, 4500, 244080, 1.84309, 0.417735;
3100, 4600, 215742, 1.84171, 0.417727;
3100, 4700, 195228, 1.76018, 0.409259;
3100, 4800, 178141, 1.7589, 0.409127;
3100, 4900, 156976, 1.7589, 0.402617;
3100, 5000, 138748, 1.75212, 0.402617;
3100, 5100, 125436, 1.74967, 0.402617;
3100, 5200, 113084, 1.74831, 0.369311;
3100, 5300, 99925.4, 1.74831, 0.36929;
3100, 5400, 90559.6, 1.74831, 0.36929;
3100, 5500, 82012.2, 1.73455, 0.348433;
3100, 5600, 74395.8, 1.73455, 0.348433;
3100, 5700, 66994.1, 1.73439, 0.348433;
3100, 5800, 60302.4, 1.52478, 0.346142;
3100, 5900, 54207.4, 1.49325, 0.3458;
3100, 6000, 49533.6, 1.41802, 0.340235;
3100, 6100, 45095.2, 1.41802, 0.340235;
3100, 6200, 41146.8, 1.41801, 0.340235;
3100, 6300, 37351.9, 1.41801, 0.340196;
3100, 6400, 33665.6, 1.41801, 0.340196;
3100, 6500, 31228.4, 1.41801, 0.324179;
3100, 6600, 28480.3, 1.19375, 0.324179;
3100, 6700, 25867.9, 1.12076, 0.322515;
3100, 6800, 23916.9, 1.12076, 0.322515;
3100, 6900, 19986.1, 1.12076, 0.318662;
3100, 7000, 18038.1, 1.10534, 0.318662;
3100, 7100, 16948.1, 1.10529, 0.318662;
3100, 7200, 15390.8, 1.10529, 0.318662;
3100, 7300, 14225.6, 1.10529, 0.287812;
3100, 7400, 12481.7, 1.10529, 0.243891;
3100, 7500, 11217.3, 1.10529, 0.243891;
3100, 7600, 10527.1, 1.10529, 0.242787;
3100, 7700, 10031.2, 1.10506, 0.242787;
3100, 7800, 9633.36, 1.10506, 0.242787;
3100, 7900, 8670.43, 1.10506, 0.242787;
3100, 8000, 7900.97, 1.10506, 0.240564;
3100, 8100, 7312.88, 1.10506, 0.207062;
3100, 8200, 6626.99, 1.10506, 0.191233;
3100, 8300, 5665.54, 1.10506, 0.191233;
3100, 8400, 5372.19, 1.10506, 0.191233;
3100, 8500, 4701.44, 1.10506, 0.191233;
3100, 8600, 4503.34, 1.10506, 0.191233;
3100, 8700, 4014.44, 1.10506, 0.191233;
3100, 8800, 3817.58, 1.10506, 0.191233;
3100, 8900, 3523.81, 1.10506, 0.191233;
3100, 9000, 3325.13, 1.10506, 0.191233;
3100, 9100, 2642.69, 1.10506, 0.191233;
3100, 9200, 2447.6, 1.10506, 0.191233;
3100, 9300, 2155.57, 1.10506, 0.191233;
3100, 9400, 2056.3, 1.10506, 0;
3100, 9500, 1764.26, 0.461164, 0;
3100, 9600, 1374.23, 0.461164, 0;
3100, 9700, 1275.12, 0.461164, 0;
3100, 9800, 1272.96, 0.461164, 0;
3100, 9900, 1078.44, 0.461164, 0;
3100, 10000, 1077.97, 0.461164, 0;
3200, 1000, 1.38683e+07, 2.10223, 0.506555;
3200, 2000, 4.06864e+06, 2.10208, 0.506543;
3200, 3000, 1.50692e+06, 2.09306, 0.466529;
3200, 3100, 1.35387e+06, 2.09306, 0.465037;
3200, 3200, 1.199e+06, 2.09159, 0.464962;
3200, 3300, 1.07484e+06, 2.091, 0.464942;
3200, 3400, 967566, 2.08909, 0.464661;
3200, 3500, 822223, 2.08871, 0.464591;
3200, 3600, 746127, 2.08772, 0.46391;
3200, 3700, 643684, 1.97922, 0.463667;
3200, 3800, 559712, 1.96635, 0.453895;
3200, 3900, 522013, 1.96158, 0.438352;
3200, 4000, 455617, 1.95112, 0.437831;
3200, 4100, 386802, 1.90347, 0.42428;
3200, 4200, 317461, 1.90347, 0.424244;
3200, 4300, 291280, 1.8999, 0.423861;
3200, 4400, 272837, 1.84375, 0.418898;
3200, 4500, 243400, 1.84309, 0.417735;
3200, 4600, 215062, 1.84171, 0.417727;
3200, 4700, 194645, 1.76018, 0.409259;
3200, 4800, 177558, 1.7589, 0.409127;
3200, 4900, 156490, 1.7589, 0.402617;
3200, 5000, 138262, 1.75212, 0.402617;
3200, 5100, 124950, 1.74967, 0.402617;
3200, 5200, 112598, 1.74831, 0.369311;
3200, 5300, 99439.8, 1.74831, 0.36929;
3200, 5400, 90171, 1.74831, 0.36929;
3200, 5500, 81623.6, 1.73455, 0.348433;
3200, 5600, 74104.2, 1.73455, 0.348433;
3200, 5700, 66799.5, 1.73439, 0.348433;
3200, 5800, 60107.8, 1.52478, 0.346142;
3200, 5900, 54109.9, 1.49325, 0.3458;
3200, 6000, 49436, 1.41802, 0.340235;
3200, 6100, 44998.2, 1.41802, 0.340235;
3200, 6200, 41146.8, 1.41801, 0.340235;
3200, 6300, 37351.9, 1.41801, 0.340196;
3200, 6400, 33665.6, 1.41801, 0.340196;
3200, 6500, 31228.4, 1.41801, 0.324179;
3200, 6600, 28480.3, 1.19375, 0.324179;
3200, 6700, 25867.9, 1.12076, 0.322515;
3200, 6800, 23916.9, 1.12076, 0.322515;
3200, 6900, 19986.1, 1.12076, 0.318662;
3200, 7000, 18038.1, 1.10534, 0.318662;
3200, 7100, 16948.1, 1.10529, 0.318662;
3200, 7200, 15390.8, 1.10529, 0.318662;
3200, 7300, 14225.6, 1.10529, 0.287812;
3200, 7400, 12481.7, 1.10529, 0.243891;
3200, 7500, 11217.3, 1.10529, 0.243891;
3200, 7600, 10527.1, 1.10529, 0.242787;
3200, 7700, 10031.2, 1.10506, 0.242787;
3200, 7800, 9633.36, 1.10506, 0.242787;
3200, 7900, 8670.43, 1.10506, 0.242787;
3200, 8000, 7900.97, 1.10506, 0.240564;
3200, 8100, 7312.88, 1.10506, 0.207062;
3200, 8200, 6626.99, 1.10506, 0.191233;
3200, 8300, 5665.54, 1.10506, 0.191233;
3200, 8400, 5372.19, 1.10506, 0.191233;
3200, 8500, 4701.44, 1.10506, 0.191233;
3200, 8600, 4503.34, 1.10506, 0.191233;
3200, 8700, 4014.44, 1.10506, 0.191233;
3200, 8800, 3817.58, 1.10506, 0.191233;
3200, 8900, 3523.81, 1.10506, 0.191233;
3200, 9000, 3325.13, 1.10506, 0.191233;
3200, 9100, 2642.69, 1.10506, 0.191233;
3200, 9200, 2447.6, 1.10506, 0.191233;
3200, 9300, 2155.57, 1.10506, 0.191233;
3200, 9400, 2056.3, 1.10506, 0;
3200, 9500, 1764.26, 0.461164, 0;
3200, 9600, 1374.23, 0.461164, 0;
3200, 9700, 1275.12, 0.461164, 0;
3200, 9800, 1272.96, 0.461164, 0;
3200, 9900, 1078.44, 0.461164, 0;
3200, 10000, 1077.97, 0.461164, 0;
3300, 1000, 1.26836e+07, 2.0999, 0.502678;
3300, 2000, 3.85905e+06, 2.09975, 0.502678;
3300, 3000, 1.44875e+06, 2.09073, 0.462665;
3300, 3100, 1.32298e+06, 2.09073, 0.461172;
3300, 3200, 1.16879e+06, 2.08929, 0.461172;
3300, 3300, 1.05152e+06, 2.08921, 0.461151;
3300, 3400, 951574, 2.0873, 0.460907;
3300, 3500, 806871, 2.08692, 0.460837;
3300, 3600, 737287, 2.0869, 0.460156;
3300, 3700, 641357, 1.97856, 0.459913;
3300, 3800, 557421, 1.96568, 0.453836;
3300, 3900, 520230, 1.96092, 0.438293;
3300, 4000, 454125, 1.95046, 0.437771;
3300, 4100, 385346, 1.90281, 0.42422;
3300, 4200, 316296, 1.9028, 0.424184;
3300, 4300, 290212, 1.89923, 0.423861;
3300, 4400, 272061, 1.84309, 0.418898;
3300, 4500, 242720, 1.84309, 0.417735;
3300, 4600, 214382, 1.84171, 0.417727;
3300, 4700, 194062, 1.76018, 0.409259;
3300, 4800, 176975, 1.7589, 0.409127;
3300, 4900, 156005, 1.7589, 0.402617;
3300, 5000, 137971, 1.75212, 0.402617;
3300, 5100, 124659, 1.74967, 0.402617;
3300, 5200, 112306, 1.74831, 0.369311;
3300, 5300, 99148.2, 1.74831, 0.36929;
3300, 5400, 89879.4, 1.74831, 0.36929;
3300, 5500, 81332, 1.73455, 0.348433;
3300, 5600, 73812.6, 1.73455, 0.348433;
3300, 5700, 66508.5, 1.73439, 0.348433;
3300, 5800, 59913.8, 1.52478, 0.346142;
3300, 5900, 53915.8, 1.49325, 0.3458;
3300, 6000, 49242, 1.41802, 0.340235;
3300, 6100, 44901.2, 1.41802, 0.340235;
3300, 6200, 41049.8, 1.41801, 0.340235;
3300, 6300, 37351.9, 1.41801, 0.340196;
3300, 6400, 33665.6, 1.41801, 0.340196;
3300, 6500, 31228.4, 1.41801, 0.324179;
3300, 6600, 28480.3, 1.19375, 0.324179;
3300, 6700, 25867.9, 1.12076, 0.322515;
3300, 6800, 23916.9, 1.12076, 0.322515;
3300, 6900, 19986.1, 1.12076, 0.318662;
3300, 7000, 18038.1, 1.10534, 0.318662;
3300, 7100, 16948.1, 1.10529, 0.318662;
3300, 7200, 15390.8, 1.10529, 0.318662;
3300, 7300, 14225.6, 1.10529, 0.287812;
3300, 7400, 12481.7, 1.10529, 0.243891;
3300, 7500, 11217.3, 1.10529, 0.243891;
3300, 7600, 10527.1, 1.10529, 0.242787;
3300, 7700, 10031.2, 1.10506, 0.242787;
3300, 7800, 9633.36, 1.10506, 0.242787;
3300, 7900, 8670.43, 1.10506, 0.242787;
3300, 8000, 7900.97, 1.10506, 0.240564;
3300, 8100, 7312.88, 1.10506, 0.207062;
3300, 8200, 6626.99, 1.10506, 0.191233;
3300, 8300, 5665.54, 1.10506, 0.191233;
3300, 8400, 5372.19, 1.10506, 0.191233;
3300, 8500, 4701.44, 1.10506, 0.191233;
3300, 8600, 4503.34, 1.10506, 0.191233;
3300, 8700, 4014.44, 1.10506, 0.191233;
3300, 8800, 3817.58, 1.10506, 0.191233;
3300, 8900, 3523.81, 1.10506, 0.191233;
3300, 9000, 3325.13, 1.10506, 0.191233;
3300, 9100, 2642.69, 1.10506, 0.191233;
3300, 9200, 2447.6, 1.10506, 0.191233;
3300, 9300, 2155.57, 1.10506, 0.191233;
3300, 9400, 2056.3, 1.10506, 0;
3300, 9500, 1764.26, 0.461164, 0;
3300, 9600, 1374.23, 0.461164, 0;
3300, 9700, 1275.12, 0.461164, 0;
3300, 9800, 1272.96, 0.461164, 0;
3300, 9900, 1078.44, 0.461164, 0;
3300, 10000, 1077.97, 0.461164, 0;
3400, 1000, 1.15617e+07, 2.09338, 0.489417;
3400, 2000, 3.54224e+06, 2.09323, 0.489417;
3400, 3000, 1.3593e+06, 2.08846, 0.449405;
3400, 3100, 1.24115e+06, 2.08846, 0.447913;
3400, 3200, 1.10047e+06, 2.08702, 0.447912;
3400, 3300, 1.00268e+06, 2.08699, 0.447892;
3400, 3400, 920454, 2.08699, 0.447651;
3400, 3500, 802185, 2.08661, 0.447581;
3400, 3600, 733122, 2.08659, 0.4469;
3400, 3700, 637966, 1.97825, 0.446657;
3400, 3800, 554973, 1.96538, 0.440579;
3400, 3900, 518483, 1.96061, 0.438136;
3400, 4000, 452475, 1.95015, 0.437614;
3400, 4100, 384084, 1.9025, 0.424063;
3400, 4200, 315034, 1.9025, 0.424027;
3400, 4300, 289047, 1.89893, 0.423861;
3400, 4400, 271284, 1.84278, 0.418898;
3400, 4500, 242235, 1.84278, 0.417735;
3400, 4600, 213994, 1.84159, 0.417727;
3400, 4700, 193771, 1.76006, 0.409259;
3400, 4800, 176781, 1.75878, 0.409127;
3400, 4900, 155811, 1.75878, 0.402617;
3400, 5000, 137777, 1.752, 0.402617;
3400, 5100, 124465, 1.74967, 0.402617;
3400, 5200, 112209, 1.74831, 0.369311;
3400, 5300, 99148.2, 1.74831, 0.36929;
3400, 5400, 89879.4, 1.74831, 0.36929;
3400, 5500, 81332, 1.73455, 0.348433;
3400, 5600, 73812.6, 1.73455, 0.348433;
3400, 5700, 66508.5, 1.73439, 0.348433;
3400, 5800, 59913.8, 1.52478, 0.346142;
3400, 5900, 53915.8, 1.49325, 0.3458;
3400, 6000, 49242, 1.41802, 0.340235;
3400, 6100, 44901.2, 1.41802, 0.340235;
3400, 6200, 41049.8, 1.41801, 0.340235;
3400, 6300, 37351.9, 1.41801, 0.340196;
3400, 6400, 33665.6, 1.41801, 0.340196;
3400, 6500, 31228.4, 1.41801, 0.324179;
3400, 6600, 28480.3, 1.19375, 0.324179;
3400, 6700, 25867.9, 1.12076, 0.322515;
3400, 6800, 23916.9, 1.12076, 0.322515;
3400, 6900, 19986.1, 1.12076, 0.318662;
3400, 7000, 18038.1, 1.10534, 0.318662;
3400, 7100, 16948.1, 1.10529, 0.318662;
3400, 7200, 15390.8, 1.10529, 0.318662;
3400, 7300, 14225.6, 1.10529, 0.287812;
3400, 7400, 12481.7, 1.10529, 0.243891;
3400, 7500, 11217.3, 1.10529, 0.243891;
3400, 7600, 10527.1, 1.10529, 0.242787;
3400, 7700, 10031.2, 1.10506, 0.242787;
3400, 7800, 9633.36, 1.10506, 0.242787;
3400, 7900, 8670.43, 1.10506, 0.242787;
3400, 8000, 7900.97, 1.10506, 0.240564;
3400, 8100, 7312.88, 1.10506, 0.207062;
3400, 8200, 6626.99, 1.10506, 0.191233;
3400, 8300, 5665.54, 1.10506, 0.191233;
3400, 8400, 5372.19, 1.10506, 0.191233;
3400, 8500, 4701.44, 1.10506, 0.191233;
3400, 8600, 4503.34, 1.10506, 0.191233;
3400, 8700, 4014.44, 1.10506, 0.191233;
3400, 8800, 3817.58, 1.10506, 0.191233;
3400, 8900, 3523.81, 1.10506, 0.191233;
3400, 9000, 3325.13, 1.10506, 0.191233;
3400, 9100, 2642.69, 1.10506, 0.191233;
3400, 9200, 2447.6, 1.10506, 0.191233;
3400, 9300, 2155.57, 1.10506, 0.191233;
3400, 9400, 2056.3, 1.10506, 0;
3400, 9500, 1764.26, 0.461164, 0;
3400, 9600, 1374.23, 0.461164, 0;
3400, 9700, 1275.12, 0.461164, 0;
3400, 9800, 1272.96, 0.461164, 0;
3400, 9900, 1078.44, 0.461164, 0;
3400, 10000, 1077.97, 0.461164, 0;
3500, 1000, 1.04677e+07, 2.09148, 0.48908;
3500, 2000, 3.20234e+06, 2.09133, 0.48908;
3500, 3000, 1.24425e+06, 2.08657, 0.449079;
3500, 3100, 1.14026e+06, 2.08657, 0.447586;
3500, 3200, 1.013e+06, 2.08512, 0.447585;
3500, 3300, 935402, 2.08512, 0.447566;
3500, 3400, 866597, 2.08512, 0.447566;
3500, 3500, 780245, 2.08475, 0.447566;
3500, 3600, 717791, 2.08473, 0.446885;
3500, 3700, 629341, 1.97643, 0.446642;
3500, 3800, 546542, 1.96355, 0.44057;
3500, 3900, 510344, 1.9588, 0.438128;
3500, 4000, 450848, 1.94834, 0.437606;
3500, 4100, 382554, 1.90069, 0.424055;
3500, 4200, 313637, 1.90069, 0.424027;
3500, 4300, 287748, 1.89711, 0.423861;
3500, 4400, 270021, 1.84097, 0.418898;
3500, 4500, 241166, 1.84097, 0.417735;
3500, 4600, 213119, 1.83977, 0.417727;
3500, 4700, 192993, 1.75824, 0.409259;
3500, 4800, 176003, 1.75696, 0.409127;
3500, 4900, 155421, 1.75696, 0.402617;
3500, 5000, 137484, 1.75106, 0.402617;
3500, 5100, 124172, 1.74966, 0.402617;
3500, 5200, 111917, 1.74829, 0.369311;
3500, 5300, 98855.5, 1.74829, 0.36929;
3500, 5400, 89586.7, 1.74829, 0.36929;
3500, 5500, 81039.8, 1.73454, 0.348433;
3500, 5600, 73617.4, 1.73454, 0.348433;
3500, 5700, 66410.4, 1.73438, 0.348433;
3500, 5800, 59815.7, 1.52478, 0.346142;
3500, 5900, 53817.7, 1.49325, 0.3458;
3500, 6000, 49240.9, 1.41802, 0.340235;
3500, 6100, 44900.1, 1.41802, 0.340235;
3500, 6200, 41048.7, 1.41801, 0.340235;
3500, 6300, 37351.9, 1.41801, 0.340196;
3500, 6400, 33665.6, 1.41801, 0.340196;
3500, 6500, 31228.4, 1.41801, 0.324179;
