// higgsino/wino, mass, C1C1/C1N1, leading jet pt cut, met cut, sign 
1485, 73.9416, 1.72436e-05, 2.00532e-06;
1495, 69.983, 0.00441185, 0.000527381;
1505, 69.6375, 9.33453e-06, 1.11859e-06;
1515, 71.591, 0.00024749, 2.92502e-05;
1525, 65.3303, 2.42561e-07, 3.00099e-08;
1535, 64.3588, 0.000165642, 2.06474e-05;
1545, 63.3773, 5.6513e-05, 7.09875e-06;
1555, 58.3143, 8.60816e-05, 1.12726e-05;
1565, 57.6986, 0.00713929, 0.00093988;
1575, 57.0013, 0.000720074, 9.5375e-05;
1585, 55.4969, 2.38651e-05, 3.20353e-06;
1595, 52.7554, 0.000121321, 1.67034e-05;
1605, 52.7961, 5.74862e-05, 7.91158e-06;
1615, 49.793, 0.000182227, 2.58243e-05;
1625, 48.9699, 1.21493e-05, 1.73614e-06;
1635, 46.6605, 0.000110025, 1.61071e-05;
1645, 46.8448, 1.47933e-11, 2.16139e-12;
1655, 43.8739, 1.55755e-06, 2.35146e-07;
1665, 42.9425, 0.000188535, 2.87706e-05;
1675, 40.5855, 4.97994e-05, 7.81698e-06;
1685, 41.957, 1.56447e-06, 2.41527e-07;
1695, 40.6322, 2.06271e-08, 3.23596e-09;
1705, 38.6909, 0.0112767, 0.00181291;
1715, 37.3069, 5.5139e-06, 9.02742e-07;
1725, 36.879, 0.000134504, 2.21485e-05;
1735, 35.5882, 0.000103381, 1.73296e-05;
1745, 37.5143, 4.27761e-06, 6.98397e-07;
1755, 35.2935, 3.47365e-06, 5.84707e-07;
1765, 33.6926, 0.000190004, 3.27337e-05;
1775, 34.254, 0.000191788, 3.27691e-05;
1785, 31.1761, 1.03401e-05, 1.85188e-06;
1795, 29.6208, 0.0045604, 0.000837924;
1805, 31.335, 2.81775e-05, 5.0337e-06;
1815, 28.8716, 9.76727e-07, 1.81777e-07;
1825, 28.1479, 0.00111799, 0.000210724;
1835, 27.3309, 0.0303761, 0.00581038;
1845, 28.1351, 0.00289802, 0.000546358;
1855, 26.4814, 7.46695e-07, 1.45102e-07;
1865, 24.954, 3.18644e-08, 6.37876e-09;
1875, 24.8918, 0.000365343, 7.32272e-05;
1885, 25.5839, 3.35005e-07, 6.62321e-08;
1895, 23.8485, 1.05186e-08, 2.15391e-09;
1905, 23.891, 3.5211e-05, 7.2038e-06;
1915, 22.7365, 2.38844e-05, 5.00901e-06;
1925, 21.1616, 4.9586e-05, 1.07792e-05;
1935, 21.9137, 8.55737e-09, 1.82803e-09;
1945, 21.2955, 3.64334e-07, 7.89507e-08;
1955, 20.5721, 2.8956e-09, 6.3841e-10;
1965, 19.9752, 2.41119e-06, 5.39494e-07;
1975, 21.0506, 0.00213047, 0.000464348;
1985, 18.7047, 1.95266e-06, 4.51494e-07;
1995, 19.8293, 0.000348605, 7.82853e-05;
2005, 18.0568, 2.0787e-05, 4.89182e-06;
2015, 17.5617, 1.00137e-06, 2.38952e-07;
2025, 17.3746, 0.000452076, 0.000108456;
2035, 16.492, 1.62226e-06, 3.9947e-07;
2045, 16.5855, 5.02434e-11, 1.23372e-11;
2055, 16.0445, 8.107e-08, 2.02394e-08;
2065, 15.2296, 4.66832e-08, 1.19623e-08;
2075, 15.953, 4.15319e-06, 1.03983e-06;
2085, 15.2143, 6.78094e-05, 1.73846e-05;
2095, 14.8913, 0.00234058, 0.000606538;
2105, 14.3611, 1.04608e-06, 2.76038e-07;
2115, 14.5799, 2.81061e-07, 7.36076e-08;
2125, 13.8838, 1.81497e-08, 4.87097e-09;
2135, 13.7974, 0.00619183, 0.00166694;
2145, 13.6294, 4.24096e-05, 1.14875e-05;
2155, 12.5843, 0.0006477, 0.000182582;
2165, 12.0653, 5.80368e-08, 1.67084e-08;
2175, 13.059, 0.000746836, 0.000206667;
2185, 11.966, 0.000216592, 6.26136e-05;
2195, 11.7097, 1.54863e-06, 4.52558e-07;
2205, 11.356, 7.73931e-09, 2.29662e-09;
2215, 11.8558, 1.10621e-06, 3.21272e-07;
2225, 10.7004, 4.93243e-06, 1.50786e-06;
2235, 11.7395, 1.58109e-05, 4.61457e-06;
2245, 10.4148, 0.000172694, 5.35121e-05;
2255, 10.9228, 9.62427e-08, 2.91206e-08;
2265, 9.73492, 0.00797898, 0.0025573;
2275, 10.2937, 6.36895e-07, 1.9851e-07;
2285, 9.81002, 0.00148822, 0.00047515;
2295, 9.31458, 7.41169e-06, 2.42849e-06;
2305, 8.63852, 0.000253114, 8.61184e-05;
2315, 8.673, 2.01738e-06, 6.85019e-07;
2325, 9.13949, 0.00948878, 0.0031387;
2335, 8.71678, 3.06387e-07, 1.03775e-07;
2345, 9.45889, 1.45999e-10, 4.74713e-11;
2355, 8.38419, 0.00853259, 0.0029468;
2365, 8.08598, 1.28507e-05, 4.51919e-06;
2375, 8.10235, 2.67023e-08, 9.38088e-09;
2385, 7.79781, 6.59383e-06, 2.3613e-06;
2395, 8.09868, 0.000381635, 0.000134104;
2405, 7.57939, 4.46294e-07, 1.62108e-07;
2415, 7.5564, 1.19514e-15, 4.34771e-16;
2425, 7.24382, 1.13918e-06, 4.23261e-07;
2435, 7.09854, 0.00542764, 0.00203716;
2445, 6.37057, 3.9894e-07, 1.58059e-07;
2455, 18.9819, 5.51011e-06, 1.26471e-06;
2465, 6.62293, 1.27509e-05, 4.95468e-06;
2475, 6.88777, 0.00495579, 0.00188831;
2485, 6.51939, 4.97878e-05, 1.94993e-05;
2495, 6.59596, 0.00221168, 0.000861159;
2505, 6.27427, 1.32814e-07, 5.30228e-08;
2515, 6.37366, 0.00134562, 0.000533;
2525, 6.08336, 5.1172e-11, 2.07473e-11;
2535, 6.03243, 0.000276647, 0.000112637;
2545, 5.36048, 0.000106997, 4.62136e-05;
2555, 5.62081, 0.0537132, 0.0226559;
2565, 5.9435, 1.54299e-06, 6.32908e-07;
2575, 5.28065, 7.53792e-05, 3.28026e-05;
2585, 5.3104, 4.09489e-11, 1.77696e-11;
2595, 5.3949, 8.97357e-06, 3.86343e-06;
2605, 5.12471, 2.79285e-07, 1.23371e-07;
2615, 5.08825, 6.56256e-05, 2.9093e-05;
2625, 5.12572, 6.30897e-07, 2.78664e-07;
2635, 4.77683, 0.00011881, 5.43605e-05;
2645, 4.82081, 3.02709e-11, 1.37869e-11;
2655, 4.60105, 4.45141e-06, 2.07525e-06;
2665, 4.64951, 3.64058e-06, 1.68837e-06;
2675, 4.56222, 0.00101503, 0.000475217;
2685, 4.15761, 7.37319e-05, 3.61604e-05;
2695, 4.36316, 1.89321e-12, 9.06355e-13;
2705, 4.0778, 1.59011e-05, 7.87434e-06;
2715, 4.25465, 3.54015e-05, 1.71628e-05;
2725, 4.0363, 0.000320569, 0.000159562;
2735, 4.09697, 0.000436693, 0.000215747;
2745, 4.5696, 1.40504e-09, 6.57278e-10;
2755, 4.05341, 9.3905e-06, 4.66421e-06;
2765, 3.99003, 0.000861139, 0.000431107;
2775, 3.8483, 0.00198969, 0.00101426;
2785, 3.66773, 0, 0;
2795, 3.68064, 6.24842e-05, 3.25693e-05;
2805, 3.46943, 3.29137e-05, 1.76705e-05;
2815, 3.5563, 0.0239506, 0.0127004;
2825, 3.38062, 5.55039e-09, 3.01874e-09;
2835, 3.51391, 2.61531e-06, 1.39517e-06;
2845, 3.45864, 2.63449e-23, 1.41659e-23;
2855, 3.33951, 0.000147917, 8.09424e-05;
2865, 3.23928, 2.56397e-05, 1.42459e-05;
2875, 3.08007, 4.70161e-05, 2.67896e-05;
2885, 3.13391, 0.000912021, 0.000515183;
2895, 3.03458, 1.45903e-08, 8.37557e-09;
2905, 3.10369, 0.00239624, 0.00136016;
2915, 2.92422, 0.000873172, 0.000510617;
2925, 2.77501, 1.25234e-08, 7.51777e-09;
2935, 2.95793, 0, 0;
2945, 3.11713, 0.000208121, 0.00011788;
2955, 2.70677, 7.27711e-07, 4.42317e-07;
2965, 2.75402, 2.94348e-06, 1.77369e-06;
2975, 2.69166, 1.37785e-06, 8.39834e-07;
2985, 2.6924, 3.05311e-06, 1.86069e-06;
2995, 2.63565, 2.20502e-05, 1.35822e-05;
3005, 2.65525, 6.77917e-14, 4.16029e-14;
3015, 2.55342, 1.82917e-08, 1.14471e-08;
3025, 2.44552, 4.1905e-05, 2.67966e-05;
3035, 2.38039, 1.31609e-07, 8.53023e-08;
3045, 2.49327, 9.3232e-14, 5.90446e-14;
3055, 2.35918, 3.19118e-11, 2.07764e-11;
3065, 2.30487, 0.000412367, 0.000271619;
3075, 2.27977, 0.00205645, 0.00136199;
3085, 2.39931, 0.00165329, 0.00106735;
3095, 2.24435, 1.99144e-09, 1.32929e-09;
3105, 2.23716, 3.72821e-05, 2.4926e-05;
3115, 2.16775, 3.08633e-09, 2.09622e-09;
3125, 2.15596, 9.27346e-05, 6.31569e-05;
3135, 1.98848, 1.9454e-05, 1.37959e-05;
3145, 1.99795, 1.44881e-05, 1.02499e-05;
3155, 1.94764, 3.83389e-08, 2.74717e-08;
3165, 1.77642, 5.24509e-05, 3.93532e-05;
3175, 1.84135, 1.82208e-05, 1.34276e-05;
3185, 1.82093, 0, 0;
3195, 1.87736, 0, 0;
3205, 1.88754, 0, 0;
3215, 1.66147, 7.17173e-05, 5.56388e-05;
3225, 1.77565, 4.43551e-09, 3.32863e-09;
3235, 1.73773, 0.0036479, 0.00276727;
3245, 1.69468, 4.69826e-05, 3.60905e-05;
3255, 1.61967, 3.63423e-05, 2.85562e-05;
3265, 1.98819, 2.2149e-06, 1.57082e-06;
3275, 1.7104, 4.42776e-07, 3.3856e-07;
3285, 1.66828, 0, 0;
3295, 1.57477, 0, 0;
3305, 1.61206, 7.06956e-05, 5.56803e-05;
3315, 1.53228, 0.0130989, 0.010582;
3325, 1.54376, 0.000158161, 0.000127294;
3335, 1.47341, 1.51902e-07, 1.25142e-07;
3345, 1.42343, 3.48596e-07, 2.92183e-07;
3355, 1.3637, 1.41437e-10, 1.21117e-10;
3365, 1.38329, 8.18072e-10, 6.9556e-10;
3375, 1.32497, 1.68808e-06, 1.46653e-06;
3385, 1.38123, 0, 0;
3395, 1.39315, 0, 0;
3405, 1.34563, 2.45968e-06, 2.12039e-06;
3415, 1.39221, 9.63329e-23, 8.16436e-23;
3425, 1.35936, 0, 0;
3435, 1.2735, 0, 0;
3445, 1.24311, 1.79508e-05, 1.61001e-05;
3455, 1.22047, 3.23552e-24, 2.92874e-24;
3465, 1.21733, 0.000197101, 0.000178642;
3475, 1.157, 4.41275e-05, 4.10245e-05;
3485, 1.10277, 5.33602e-06, 5.0813e-06;
3495, 1.13033, 2.08539e-06, 1.96148e-06;
3505, 1.18249, 7.03121e-05, 6.46595e-05;
3515, 1.14236, 6.94155e-07, 6.49464e-07;
3525, 1.47059, 0.00210823, 0.00173849;
3535, 1.02816, 0.000124527, 0.00012281;
3545, 1.05641, 0, 0;
3555, 1.05695, 3.41528e-09, 3.32199e-09;
3565, 1.04213, 0, 0;
3575, 1.11495, 0, 0;
3585, 0.991696, 0.00257779, 0.00258856;
3595, 0.972177, 7.37626e-10, 7.48106e-10;
3605, 1.02041, 0, 0;
3615, 1.04029, 3.15479e-12, 3.09309e-12;
3625, 0.90645, 0.00103844, 0.00109072;
3635, 0.954459, 0.000182252, 0.000186549;
3645, 0.956221, 2.57628e-09, 2.63459e-09;
3655, 0.892375, 0.000257151, 0.000272217;
3665, 0.892925, 4.43099e-08, 4.68914e-08;
3675, 0.922471, 4.53267e-07, 4.7193e-07;
3685, 0.878461, 0, 0;
3695, 0.836581, 0, 0;
3705, 0.897628, 0.000208573, 0.000220145;
3715, 0.764302, 1.96043e-05, 2.24243e-05;
3725, 0.808019, 0, 0;
3735, 0.824808, 0.00011226, 0.000123609;
3745, 0.754708, 2.44115e-08, 2.80999e-08;
3755, 0.827441, 2.68895e-07, 2.95607e-07;
3765, 0.858189, 0, 0;
3775, 0.786019, 9.72991e-09, 1.09747e-08;
3785, 0.761138, 0, 0;
3795, 0.79077, 4.19542e-06, 4.71792e-06;
3805, 0.72565, 0, 0;
3815, 0.723375, 1.75974e-19, 2.06903e-19;
3825, 0.765542, 0.000174036, 0.000198909;
3835, 0.645281, 3.27486e-05, 4.07679e-05;
3845, 0.647189, 8.57843e-05, 0.000106633;
3855, 0.647049, 5.83906e-10, 7.25896e-10;
3865, 0.662036, 0, 0;
3875, 0.677177, 0, 0;
3885, 0.699271, 0.0160172, 0.0191542;
3895, 0.697193, 1.98604e-07, 2.37854e-07;
3905, 0.65686, 0.0396958, 0.0489788;
3915, 0.607125, 7.27025e-07, 9.33061e-07;
3925, 0.657101, 0.000100057, 0.000123433;
3935, 0.648249, 0, 0;
3945, 0.615799, 0.00013052, 0.000166325;
3955, 0.594535, 0.0104192, 0.0135129;
3965, 0.614554, 0, 0;
3975, 0.54533, 0, 0;
3985, 0.534328, 0, 0;
3995, 0.555543, 0, 0;
4005, 0.612566, 2.11873e-15, 2.70706e-15;
4015, 0.605007, 0, 0;
4025, 0.529623, 0.000242702, 0.000333495;
4035, 0.543479, 1.2598e-05, 1.70888e-05;
4045, 0.533925, 0.000269526, 0.000368859;
4055, 0.499525, 0, 0;
4065, 0.472932, 4.01832e-08, 5.84313e-08;
4075, 0.549984, 0, 0;
4085, 0.504297, 0, 0;
4095, 0.471531, 0, 0;
4105, 0.473304, 0.00258571, 0.00375845;
4115, 0.50602, 0, 0;
4125, 0.472476, 0, 0;
4135, 0.423604, 2.17281e-08, 3.33843e-08;
4145, 0.479078, 0, 0;
4155, 0.443995, 0, 0;
4165, 0.469688, 0, 0;
4175, 0.467554, 0, 0;
4185, 0.395881, 0, 0;
4195, 0.438651, 0, 0;
4205, 0.44043, 0, 0;
4215, 0.440013, 0, 0;
4225, 0.389604, 4.88276e-05, 7.82264e-05;
4235, 0.3895, 0, 0;
4245, 0.369262, 4.20814e-05, 6.92505e-05;
4255, 0.422113, 0, 0;
4265, 0.371287, 4.62687e-06, 7.59333e-06;
4275, 0.33414, 0, 0;
4285, 0.371448, 0, 0;
4295, 0.373854, 0, 0;
4305, 0.362104, 0.000101719, 0.000169038;
4315, 0.353821, 4.92439e-10, 8.27867e-10;
4325, 0.39346, 0, 0;
4335, 0.335952, 0, 0;
4345, 0.310351, 0, 0;
4355, 0.362418, 2.84719e-05, 4.72946e-05;
4365, 0.369272, 0, 0;
4375, 0.328723, 0, 0;
4385, 0.299334, 1.50599e-05, 2.7526e-05;
4395, 0.313429, 0.000327358, 0.000584726;
4405, 0.31771, 0, 0;
4415, 0.369459, 0, 0;
4425, 0.35976, 7.46811e-05, 0.00012451;
4435, 0.325909, 0.00317871, 0.00556804;
4445, 0.291423, 0.000453545, 0.000840153;
4455, 0.274317, 0, 0;
4465, 0.290713, 0.00209358, 0.00388291;
4475, 0.340918, 0, 0;
4485, 0.270111, 0, 0;
4495, 0.342626, 5.37054e-06, 9.17504e-06;
4505, 0.280574, 0.00102522, 0.00193551;
4515, 0.32008, 2.55163e-11, 4.51012e-11;
4525, 0.298275, 0, 0;
4535, 0.260929, 0, 0;
4545, 0.254157, 0, 0;
4555, 0.275228, 0, 0;
4565, 0.306633, 0, 0;
4575, 0.255112, 0, 0;
4585, 0.256132, 0, 0;
4595, 0.235126, 0, 0;
4605, 0.263878, 0, 0;
4615, 0.218476, 0, 0;
4625, 0.225203, 1.05551e-07, 2.22421e-07;
4635, 0.251071, 8.13765e-06, 1.62406e-05;
4645, 0.240647, 0.00166336, 0.00339075;
4655, 0.223462, 0, 0;
4665, 0.217498, 0, 0;
4675, 0.222012, 0.00111392, 0.0023641;
4685, 0.261153, 0, 0;
4695, 0.204715, 0, 0;
4705, 0.211921, 0, 0;
4715, 0.218239, 0, 0;
4725, 0.203275, 0.00019883, 0.000441001;
4735, 0.236198, 0, 0;
4745, 0.209326, 0, 0;
4755, 0.20892, 1.25499e-08, 2.74567e-08;
4765, 0.199707, 0, 0;
4775, 0.190745, 0, 0;
4785, 0.187159, 0.00680688, 0.0157341;
4795, 0.232395, 2.57331e-12, 5.338e-12;
4805, 0.174628, 0, 0;
4815, 0.188549, 0.0014923, 0.00343671;
4825, 0.183241, 0, 0;
4835, 0.179631, 0.00285284, 0.0067311;
4845, 0.179851, 0, 0;
4855, 0.2155, 0, 0;
4865, 0.184485, 0, 0;
4875, 0.20323, 0, 0;
4885, 0.185695, 0, 0;
4895, 0.167087, 0, 0;
4905, 0.17524, 0, 0;
4915, 0.16581, 0, 0;
4925, 0.174819, 0, 0;
4935, 0.180372, 0, 0;
4945, 0.171395, 0, 0;
4955, 0.162646, 5.32551e-05, 0.00013205;
4965, 0.160793, 0, 0;
4975, 0.155453, 0, 0;
4985, 0.163505, 0, 0;
4995, 0.165577, 0, 0;
5005, 0.16924, 0, 0;
5015, 0.185298, 0, 0;
5025, 0.155365, 0.00651019, 0.0165165;
5035, 0.14801, 3.30971e-11, 8.60289e-11;
5045, 0.141326, 0, 0;
5055, 0.148891, 2.14692e-06, 5.56393e-06;
5065, 0.146081, 0, 0;
5075, 0.141616, 0, 0;
5085, 0.144965, 0, 0;
5095, 0.141462, 0, 0;
5105, 0.129783, 0, 0;
5115, 0.131103, 0, 0;
5125, 0.132707, 2.31259e-06, 6.34821e-06;
5135, 0.132507, 0, 0;
5145, 0.139245, 0, 0;
5155, 0.131305, 0, 0;
5165, 0.124464, 0, 0;
5175, 0.126622, 0, 0;
5185, 0.112852, 0, 0;
5195, 0.115002, 0, 0;
5205, 0.141099, 0, 0;
5215, 0.111138, 0, 0;
5225, 0.119169, 0, 0;
5235, 0.123221, 0, 0;
5245, 0.12002, 0, 0;
5255, 0.114292, 0, 0;
5265, 0.111863, 0, 0;
5275, 0.117146, 0, 0;
5285, 0.11979, 0, 0;
5295, 0.111625, 0, 0;
5305, 0.115319, 0, 0;
5315, 0.100935, 0, 0;
5325, 0.10534, 0, 0;
5335, 0.111931, 0, 0;
5345, 0.103235, 0, 0;
5355, 0.10713, 0, 0;
5365, 0.0969293, 0, 0;
5375, 0.10969, 0, 0;
5385, 0.103644, 0, 0;
5395, 0.10678, 0, 0;
5405, 0.095281, 0, 0;
5415, 0.0979036, 0, 0;
5425, 0.0966862, 0, 0;
5435, 0.107478, 0, 0;
5445, 0.0939253, 1.3071e-06, 4.26499e-06;
5455, 0.0995271, 0, 0;
5465, 0.0965461, 0, 0;
5475, 0.0995754, 0, 0;
5485, 0.081973, 0, 0;
5495, 0.0947223, 0, 0;
5505, 0.0961253, 0, 0;
5515, 0.0940444, 0, 0;
5525, 0.0889297, 0, 0;
5535, 0.0876093, 5.74096e-11, 1.93959e-10;
5545, 0.0869726, 0, 0;
5555, 0.081831, 0, 0;
5565, 0.0808009, 0.0326724, 0.114941;
5575, 0.0793274, 0, 0;
5585, 0.0804899, 0, 0;
5595, 0.0860879, 2.22322e-05, 7.57724e-05;
5605, 0.0829398, 0, 0;
5615, 0.0739, 0, 0;
5625, 0.0864564, 0.00106582, 0.00362482;
5635, 0.0813816, 0, 0;
5645, 0.0797021, 0, 0;
5655, 0.0889286, 0, 0;
5665, 0.0740814, 0.00122548, 0.00450249;
5675, 0.0763429, 0, 0;
5685, 0.0803408, 0, 0;
5695, 0.0681515, 0, 0;
5705, 0.0647535, 0, 0;
5715, 0.0728352, 0, 0;
5725, 0.0618516, 0, 0;
5735, 0.0719437, 0, 0;
5745, 0.0725284, 0, 0;
5755, 0.0641271, 0, 0;
5765, 0.0695676, 0, 0;
5775, 0.058402, 0, 0;
5785, 0.0608338, 0, 0;
5795, 0.0710035, 0, 0;
5805, 0.0612987, 0.000342447, 0.00138315;
5815, 0.0673425, 0, 0;
5825, 0.0650866, 0, 0;
5835, 0.0637859, 0, 0;
5845, 0.0630147, 0, 0;
5855, 0.0644627, 0, 0;
5865, 0.0579519, 0.000245932, 0.0010216;
5875, 0.0647796, 0, 0;
5885, 0.0654449, 0, 0;
5895, 0.0619682, 0, 0;
5905, 0.0568861, 0, 0;
5915, 0.053317, 0, 0;
5925, 0.0584363, 0, 0;
5935, 0.0494684, 0, 0;
5945, 0.0556305, 0.00529593, 0.0224536;
5955, 0.0646377, 0, 0;
5965, 0.0521815, 0, 0;
5975, 0.0625873, 0, 0;
5985, 0.0553117, 0, 0;
5995, 0.0570003, 0, 0;
6005, 0.0492402, 0, 0;
6015, 0.0533207, 0, 0;
