// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
1000, 1000, 4.86108e+07, 1482.54, 32.1868, 1856.15, 24.9089;
1000, 2000, 3.88546e+06, 582.959, 18.6338, 669.165, 16.5012;
1000, 3000, 636434, 338.656, 8.27661, 188.02, 7.11202;
1000, 3100, 573497, 316.247, 8.11791, 178.309, 6.94681;
1000, 3200, 494268, 299.364, 7.43834, 155.882, 6.94681;
1000, 3300, 438944, 299.364, 7.2563, 155.882, 6.94681;
1000, 3400, 390347, 275.254, 7.22505, 151.068, 6.94681;
1000, 3500, 303885, 269.373, 6.19115, 151.068, 6.93926;
1000, 3600, 281818, 255.634, 6.19115, 130.647, 6.93926;
1000, 3700, 252752, 230.584, 6.19115, 130.647, 6.93926;
1000, 3800, 216503, 215.905, 5.99699, 130.647, 6.93926;
1000, 3900, 206490, 215.905, 5.99699, 102.958, 5.31438;
1000, 4000, 170920, 210.294, 5.99699, 99.3597, 5.31438;
1000, 4100, 142243, 178.241, 4.95234, 89.3066, 5.0862;
1000, 4200, 113297, 178.241, 4.95234, 89.3066, 5.0862;
1000, 4300, 103102, 178.241, 4.65559, 76.8391, 5.0862;
1000, 4400, 99316.9, 136.539, 3.60146, 62.9623, 4.18931;
1000, 4500, 89505.9, 136.539, 3.19038, 49.3002, 3.14819;
1000, 4600, 78724.6, 119.008, 3.19038, 49.3002, 3.14819;
1000, 4700, 74649.6, 119.008, 2.22615, 35.1418, 3.14819;
1000, 4800, 69803.8, 119.008, 2.22615, 35.1418, 3.14819;
1000, 4900, 58792.7, 109.928, 2.20405, 35.1418, 3.14819;
1000, 5000, 53067.2, 73.1231, 2.20405, 30.0508, 3.14819;
1000, 5100, 47924.9, 65.8666, 2.10754, 30.0508, 3.14819;
1000, 5200, 43571.8, 65.8666, 2.10754, 30.0508, 3.14819;
1000, 5300, 38831.1, 63.9388, 2.10754, 30.0508, 2.70011;
1000, 5400, 35629.4, 63.9388, 2.10754, 30.0508, 2.00961;
1000, 5500, 32718.6, 63.9388, 2.10754, 11.2697, 2.00961;
1000, 5600, 28934.7, 63.9388, 2.10754, 11.2697, 2.00961;
1000, 5700, 25628.9, 63.9388, 1.75898, 11.2697, 2.00961;
1000, 5800, 23688.4, 22.6463, 1.75898, 11.2697, 2.00961;
1000, 5900, 21456.8, 22.6463, 0.252951, 11.2697, 2.00961;
1000, 6000, 19322.3, 22.6463, 0.252951, 11.2697, 2.00961;
1000, 6100, 17665.9, 22.6463, 0.252951, 11.2697, 2.00961;
1000, 6200, 15531.3, 22.6463, 0.252951, 11.2697, 1.36073;
1000, 6300, 13784.9, 22.6463, 0.252951, 0, 1.36073;
1000, 6400, 12523.6, 22.6463, 0.252951, 0, 0.604994;
1000, 6500, 11740.4, 22.6463, 0.252951, 0, 0.604994;
1000, 6600, 10867.2, 22.6463, 0.252951, 0, 0.604994;
1000, 6700, 10285, 22.6463, 0.252951, 0, 0.604994;
1000, 6800, 9411.82, 22.6463, 0.252951, 0, 0.604994;
1000, 6900, 8531.6, 22.6463, 0.252951, 0, 0.604994;
1000, 7000, 7949.46, 0, 0.252951, 0, 0.604994;
1000, 7100, 7367.31, 0, 0.252951, 0, 0;
1000, 7200, 6681.14, 0, 0.252951, 0, 0;
1000, 7300, 6390.07, 0, 0.252951, 0, 0;
1000, 7400, 5613.88, 0, 0.252951, 0, 0;
1000, 7500, 5128.75, 0, 0.252951, 0, 0;
1000, 7600, 4740.66, 0, 0.252951, 0, 0;
1000, 7700, 4643.63, 0, 0.252951, 0, 0;
1000, 7800, 4449.59, 0, 0, 0, 0;
1000, 7900, 4158.51, 0, 0, 0, 0;
1000, 8000, 3395.85, 0, 0, 0, 0;
1000, 8100, 3007.75, 0, 0, 0, 0;
1000, 8200, 2716.68, 0, 0, 0, 0;
1000, 8300, 2231.56, 0, 0, 0, 0;
1000, 8400, 2231.56, 0, 0, 0, 0;
1000, 8500, 2037.51, 0, 0, 0, 0;
1000, 8600, 1843.46, 0, 0, 0, 0;
1000, 8700, 1455.36, 0, 0, 0, 0;
1000, 8800, 1358.34, 0, 0, 0, 0;
1000, 8900, 1261.31, 0, 0, 0, 0;
1000, 9000, 1261.31, 0, 0, 0, 0;
1000, 9100, 873.217, 0, 0, 0, 0;
1000, 9200, 776.193, 0, 0, 0, 0;
1000, 9300, 776.193, 0, 0, 0, 0;
1000, 9400, 776.193, 0, 0, 0, 0;
1000, 9500, 679.169, 0, 0, 0, 0;
1000, 9600, 388.097, 0, 0, 0, 0;
1000, 9700, 388.097, 0, 0, 0, 0;
1000, 9800, 388.097, 0, 0, 0, 0;
1000, 9900, 291.072, 0, 0, 0, 0;
1000, 10000, 291.072, 0, 0, 0, 0;
2000, 1000, 5.49517e+06, 585.376, 13.4306, 566.41, 12.4761;
2000, 2000, 2.69795e+06, 505.453, 12.5807, 486.983, 11.8837;
2000, 3000, 623216, 331.349, 8.20239, 188.02, 7.11202;
2000, 3100, 566596, 308.941, 8.11791, 178.309, 6.94681;
2000, 3200, 487561, 298.248, 7.43834, 155.882, 6.94681;
2000, 3300, 432238, 298.248, 7.2563, 155.882, 6.94681;
2000, 3400, 383641, 274.138, 7.22505, 151.068, 6.94681;
2000, 3500, 303497, 268.258, 6.19115, 151.068, 6.93926;
2000, 3600, 281430, 254.518, 6.19115, 130.647, 6.93926;
2000, 3700, 252364, 230.584, 6.19115, 130.647, 6.93926;
2000, 3800, 216115, 215.905, 5.99699, 130.647, 6.93926;
2000, 3900, 206199, 215.905, 5.99699, 102.958, 5.31438;
2000, 4000, 170726, 210.294, 5.99699, 99.3597, 5.31438;
2000, 4100, 142049, 178.241, 4.95234, 89.3066, 5.0862;
2000, 4200, 113103, 178.241, 4.95234, 89.3066, 5.0862;
2000, 4300, 102908, 178.241, 4.65559, 76.8391, 5.0862;
2000, 4400, 99219.9, 136.539, 3.60146, 62.9623, 4.18931;
2000, 4500, 89408.9, 136.539, 3.19038, 49.3002, 3.14819;
2000, 4600, 78627.6, 119.008, 3.19038, 49.3002, 3.14819;
2000, 4700, 74552.6, 119.008, 2.22615, 35.1418, 3.14819;
2000, 4800, 69706.8, 119.008, 2.22615, 35.1418, 3.14819;
2000, 4900, 58695.7, 109.928, 2.20405, 35.1418, 3.14819;
2000, 5000, 53067.2, 73.1231, 2.20405, 30.0508, 3.14819;
2000, 5100, 47924.9, 65.8666, 2.10754, 30.0508, 3.14819;
2000, 5200, 43571.8, 65.8666, 2.10754, 30.0508, 3.14819;
2000, 5300, 38831.1, 63.9388, 2.10754, 30.0508, 2.70011;
2000, 5400, 35629.4, 63.9388, 2.10754, 30.0508, 2.00961;
2000, 5500, 32718.6, 63.9388, 2.10754, 11.2697, 2.00961;
2000, 5600, 28934.7, 63.9388, 2.10754, 11.2697, 2.00961;
2000, 5700, 25628.9, 63.9388, 1.75898, 11.2697, 2.00961;
2000, 5800, 23688.4, 22.6463, 1.75898, 11.2697, 2.00961;
2000, 5900, 21456.8, 22.6463, 0.252951, 11.2697, 2.00961;
2000, 6000, 19322.3, 22.6463, 0.252951, 11.2697, 2.00961;
2000, 6100, 17665.9, 22.6463, 0.252951, 11.2697, 2.00961;
2000, 6200, 15531.3, 22.6463, 0.252951, 11.2697, 1.36073;
2000, 6300, 13784.9, 22.6463, 0.252951, 0, 1.36073;
2000, 6400, 12523.6, 22.6463, 0.252951, 0, 0.604994;
2000, 6500, 11740.4, 22.6463, 0.252951, 0, 0.604994;
2000, 6600, 10867.2, 22.6463, 0.252951, 0, 0.604994;
2000, 6700, 10285, 22.6463, 0.252951, 0, 0.604994;
2000, 6800, 9411.82, 22.6463, 0.252951, 0, 0.604994;
2000, 6900, 8531.6, 22.6463, 0.252951, 0, 0.604994;
2000, 7000, 7949.46, 0, 0.252951, 0, 0.604994;
2000, 7100, 7367.31, 0, 0.252951, 0, 0;
2000, 7200, 6681.14, 0, 0.252951, 0, 0;
2000, 7300, 6390.07, 0, 0.252951, 0, 0;
2000, 7400, 5613.88, 0, 0.252951, 0, 0;
2000, 7500, 5128.75, 0, 0.252951, 0, 0;
2000, 7600, 4740.66, 0, 0.252951, 0, 0;
2000, 7700, 4643.63, 0, 0.252951, 0, 0;
2000, 7800, 4449.59, 0, 0, 0, 0;
2000, 7900, 4158.51, 0, 0, 0, 0;
2000, 8000, 3395.85, 0, 0, 0, 0;
2000, 8100, 3007.75, 0, 0, 0, 0;
2000, 8200, 2716.68, 0, 0, 0, 0;
2000, 8300, 2231.56, 0, 0, 0, 0;
2000, 8400, 2231.56, 0, 0, 0, 0;
2000, 8500, 2037.51, 0, 0, 0, 0;
2000, 8600, 1843.46, 0, 0, 0, 0;
2000, 8700, 1455.36, 0, 0, 0, 0;
2000, 8800, 1358.34, 0, 0, 0, 0;
2000, 8900, 1261.31, 0, 0, 0, 0;
2000, 9000, 1261.31, 0, 0, 0, 0;
2000, 9100, 873.217, 0, 0, 0, 0;
2000, 9200, 776.193, 0, 0, 0, 0;
2000, 9300, 776.193, 0, 0, 0, 0;
2000, 9400, 776.193, 0, 0, 0, 0;
2000, 9500, 679.169, 0, 0, 0, 0;
2000, 9600, 388.097, 0, 0, 0, 0;
2000, 9700, 388.097, 0, 0, 0, 0;
2000, 9800, 388.097, 0, 0, 0, 0;
2000, 9900, 291.072, 0, 0, 0, 0;
2000, 10000, 291.072, 0, 0, 0, 0;
3000, 1000, 1.7956e+06, 308.45, 2.67268, 178.05, 5.89594;
3000, 2000, 711579, 294.964, 2.67268, 178.05, 5.47026;
3000, 3000, 506798, 284.156, 1.92185, 131.252, 5.47026;
3000, 3100, 476324, 273.515, 1.92185, 131.252, 5.47026;
3000, 3200, 423241, 262.822, 1.24228, 118.464, 5.47026;
3000, 3300, 381038, 262.822, 1.24228, 118.464, 5.47026;
3000, 3400, 333399, 238.712, 1.21103, 118.464, 5.47026;
3000, 3500, 272500, 238.712, 1.21103, 118.464, 5.4627;
3000, 3600, 257139, 224.973, 1.21103, 118.464, 5.4627;
3000, 3700, 228753, 224.973, 1.21103, 118.464, 5.4627;
3000, 3800, 205625, 210.294, 1.01688, 118.464, 5.4627;
3000, 3900, 196097, 210.294, 1.01688, 102.958, 4.04507;
3000, 4000, 160915, 210.294, 1.01688, 99.3597, 4.04507;
3000, 4100, 139041, 178.241, 1.01688, 89.3066, 4.04507;
3000, 4200, 110386, 178.241, 1.01688, 89.3066, 4.04507;
3000, 4300, 100386, 178.241, 0.720127, 76.8391, 4.04507;
3000, 4400, 96988.4, 136.539, 0.720127, 62.9623, 3.14819;
3000, 4500, 87759.5, 136.539, 0.720127, 49.3002, 3.14819;
3000, 4600, 77366.3, 119.008, 0.720127, 49.3002, 3.14819;
3000, 4700, 73291.2, 119.008, 0.720127, 35.1418, 3.14819;
3000, 4800, 68736.5, 119.008, 0.720127, 35.1418, 3.14819;
3000, 4900, 58016.5, 109.928, 0.698025, 35.1418, 3.14819;
3000, 5000, 52582.1, 73.1231, 0.698025, 30.0508, 3.14819;
3000, 5100, 47536.8, 65.8666, 0.601511, 30.0508, 3.14819;
3000, 5200, 43183.7, 65.8666, 0.601511, 30.0508, 3.14819;
3000, 5300, 38637.1, 63.9388, 0.601511, 30.0508, 2.70011;
3000, 5400, 35435.3, 63.9388, 0.601511, 30.0508, 2.00961;
3000, 5500, 32524.6, 63.9388, 0.601511, 11.2697, 2.00961;
3000, 5600, 28837.7, 63.9388, 0.601511, 11.2697, 2.00961;
3000, 5700, 25531.8, 63.9388, 0.252951, 11.2697, 2.00961;
3000, 5800, 23688.4, 22.6463, 0.252951, 11.2697, 2.00961;
3000, 5900, 21456.8, 22.6463, 0.252951, 11.2697, 2.00961;
3000, 6000, 19322.3, 22.6463, 0.252951, 11.2697, 2.00961;
3000, 6100, 17665.9, 22.6463, 0.252951, 11.2697, 2.00961;
3000, 6200, 15531.3, 22.6463, 0.252951, 11.2697, 1.36073;
3000, 6300, 13784.9, 22.6463, 0.252951, 0, 1.36073;
3000, 6400, 12523.6, 22.6463, 0.252951, 0, 0.604994;
3000, 6500, 11740.4, 22.6463, 0.252951, 0, 0.604994;
3000, 6600, 10867.2, 22.6463, 0.252951, 0, 0.604994;
3000, 6700, 10285, 22.6463, 0.252951, 0, 0.604994;
3000, 6800, 9411.82, 22.6463, 0.252951, 0, 0.604994;
3000, 6900, 8531.6, 22.6463, 0.252951, 0, 0.604994;
3000, 7000, 7949.46, 0, 0.252951, 0, 0.604994;
3000, 7100, 7367.31, 0, 0.252951, 0, 0;
3000, 7200, 6681.14, 0, 0.252951, 0, 0;
3000, 7300, 6390.07, 0, 0.252951, 0, 0;
3000, 7400, 5613.88, 0, 0.252951, 0, 0;
3000, 7500, 5128.75, 0, 0.252951, 0, 0;
3000, 7600, 4740.66, 0, 0.252951, 0, 0;
3000, 7700, 4643.63, 0, 0.252951, 0, 0;
3000, 7800, 4449.59, 0, 0, 0, 0;
3000, 7900, 4158.51, 0, 0, 0, 0;
3000, 8000, 3395.85, 0, 0, 0, 0;
3000, 8100, 3007.75, 0, 0, 0, 0;
3000, 8200, 2716.68, 0, 0, 0, 0;
3000, 8300, 2231.56, 0, 0, 0, 0;
3000, 8400, 2231.56, 0, 0, 0, 0;
3000, 8500, 2037.51, 0, 0, 0, 0;
3000, 8600, 1843.46, 0, 0, 0, 0;
3000, 8700, 1455.36, 0, 0, 0, 0;
3000, 8800, 1358.34, 0, 0, 0, 0;
3000, 8900, 1261.31, 0, 0, 0, 0;
3000, 9000, 1261.31, 0, 0, 0, 0;
3000, 9100, 873.217, 0, 0, 0, 0;
3000, 9200, 776.193, 0, 0, 0, 0;
3000, 9300, 776.193, 0, 0, 0, 0;
3000, 9400, 776.193, 0, 0, 0, 0;
3000, 9500, 679.169, 0, 0, 0, 0;
3000, 9600, 388.097, 0, 0, 0, 0;
3000, 9700, 388.097, 0, 0, 0, 0;
3000, 9800, 388.097, 0, 0, 0, 0;
3000, 9900, 291.072, 0, 0, 0, 0;
3000, 10000, 291.072, 0, 0, 0, 0;
3100, 1000, 1.6233e+06, 279.374, 1.99312, 140.033, 4.99905;
3100, 2000, 598896, 265.888, 1.99312, 140.033, 4.57337;
3100, 3000, 447606, 265.888, 1.24228, 121.344, 4.57337;
3100, 3100, 429866, 255.247, 1.24228, 121.344, 4.57337;
3100, 3200, 389515, 244.554, 1.24228, 114.866, 4.57337;
3100, 3300, 353825, 244.554, 1.24228, 114.866, 4.57337;
3100, 3400, 312698, 220.444, 1.21103, 114.866, 4.57337;
3100, 3500, 251993, 220.444, 1.21103, 114.866, 4.56581;
3100, 3600, 236729, 206.704, 1.21103, 114.866, 4.56581;
3100, 3700, 208537, 206.704, 1.21103, 114.866, 4.56581;
3100, 3800, 198143, 192.025, 1.01688, 114.866, 4.56581;
3100, 3900, 195030, 192.025, 1.01688, 99.3597, 3.14819;
3100, 4000, 160041, 192.025, 1.01688, 99.3597, 3.14819;
3100, 4100, 138265, 178.241, 1.01688, 89.3066, 3.14819;
3100, 4200, 109610, 178.241, 1.01688, 89.3066, 3.14819;
3100, 4300, 99609.6, 178.241, 0.720127, 76.8391, 3.14819;
3100, 4400, 96309.2, 136.539, 0.720127, 62.9623, 3.14819;
3100, 4500, 87080.3, 136.539, 0.720127, 49.3002, 3.14819;
3100, 4600, 76784.1, 119.008, 0.720127, 49.3002, 3.14819;
3100, 4700, 72806.1, 119.008, 0.720127, 35.1418, 3.14819;
3100, 4800, 68542.5, 119.008, 0.720127, 35.1418, 3.14819;
3100, 4900, 57822.5, 109.928, 0.698025, 35.1418, 3.14819;
3100, 5000, 52388, 73.1231, 0.698025, 30.0508, 3.14819;
3100, 5100, 47536.8, 65.8666, 0.601511, 30.0508, 3.14819;
3100, 5200, 43183.7, 65.8666, 0.601511, 30.0508, 3.14819;
3100, 5300, 38637.1, 63.9388, 0.601511, 30.0508, 2.70011;
3100, 5400, 35435.3, 63.9388, 0.601511, 30.0508, 2.00961;
3100, 5500, 32524.6, 63.9388, 0.601511, 11.2697, 2.00961;
3100, 5600, 28837.7, 63.9388, 0.601511, 11.2697, 2.00961;
3100, 5700, 25531.8, 63.9388, 0.252951, 11.2697, 2.00961;
3100, 5800, 23688.4, 22.6463, 0.252951, 11.2697, 2.00961;
3100, 5900, 21456.8, 22.6463, 0.252951, 11.2697, 2.00961;
3100, 6000, 19322.3, 22.6463, 0.252951, 11.2697, 2.00961;
3100, 6100, 17665.9, 22.6463, 0.252951, 11.2697, 2.00961;
3100, 6200, 15531.3, 22.6463, 0.252951, 11.2697, 1.36073;
3100, 6300, 13784.9, 22.6463, 0.252951, 0, 1.36073;
3100, 6400, 12523.6, 22.6463, 0.252951, 0, 0.604994;
3100, 6500, 11740.4, 22.6463, 0.252951, 0, 0.604994;
3100, 6600, 10867.2, 22.6463, 0.252951, 0, 0.604994;
3100, 6700, 10285, 22.6463, 0.252951, 0, 0.604994;
3100, 6800, 9411.82, 22.6463, 0.252951, 0, 0.604994;
3100, 6900, 8531.6, 22.6463, 0.252951, 0, 0.604994;
3100, 7000, 7949.46, 0, 0.252951, 0, 0.604994;
3100, 7100, 7367.31, 0, 0.252951, 0, 0;
3100, 7200, 6681.14, 0, 0.252951, 0, 0;
3100, 7300, 6390.07, 0, 0.252951, 0, 0;
3100, 7400, 5613.88, 0, 0.252951, 0, 0;
3100, 7500, 5128.75, 0, 0.252951, 0, 0;
3100, 7600, 4740.66, 0, 0.252951, 0, 0;
3100, 7700, 4643.63, 0, 0.252951, 0, 0;
3100, 7800, 4449.59, 0, 0, 0, 0;
3100, 7900, 4158.51, 0, 0, 0, 0;
3100, 8000, 3395.85, 0, 0, 0, 0;
3100, 8100, 3007.75, 0, 0, 0, 0;
3100, 8200, 2716.68, 0, 0, 0, 0;
3100, 8300, 2231.56, 0, 0, 0, 0;
3100, 8400, 2231.56, 0, 0, 0, 0;
3100, 8500, 2037.51, 0, 0, 0, 0;
3100, 8600, 1843.46, 0, 0, 0, 0;
3100, 8700, 1455.36, 0, 0, 0, 0;
3100, 8800, 1358.34, 0, 0, 0, 0;
3100, 8900, 1261.31, 0, 0, 0, 0;
3100, 9000, 1261.31, 0, 0, 0, 0;
3100, 9100, 873.217, 0, 0, 0, 0;
3100, 9200, 776.193, 0, 0, 0, 0;
3100, 9300, 776.193, 0, 0, 0, 0;
3100, 9400, 776.193, 0, 0, 0, 0;
3100, 9500, 679.169, 0, 0, 0, 0;
3100, 9600, 388.097, 0, 0, 0, 0;
3100, 9700, 388.097, 0, 0, 0, 0;
3100, 9800, 388.097, 0, 0, 0, 0;
3100, 9900, 291.072, 0, 0, 0, 0;
3100, 10000, 291.072, 0, 0, 0, 0;
3200, 1000, 1.47283e+06, 249.377, 1.99312, 140.033, 4.73475;
3200, 2000, 505619, 249.377, 1.99312, 140.033, 4.57337;
3200, 3000, 389190, 249.377, 1.24228, 121.344, 4.57337;
3200, 3100, 378156, 238.736, 1.24228, 121.344, 4.57337;
3200, 3200, 363079, 238.736, 1.24228, 114.866, 4.57337;
3200, 3300, 333707, 238.736, 1.24228, 114.866, 4.57337;
3200, 3400, 311631, 214.626, 1.21103, 114.866, 4.57337;
3200, 3500, 251217, 214.626, 1.21103, 114.866, 4.56581;
3200, 3600, 236050, 200.887, 1.21103, 114.866, 4.56581;
3200, 3700, 207858, 200.887, 1.21103, 114.866, 4.56581;
3200, 3800, 197463, 186.208, 1.01688, 114.866, 4.56581;
3200, 3900, 194350, 186.208, 1.01688, 99.3597, 3.14819;
3200, 4000, 159362, 186.208, 1.01688, 99.3597, 3.14819;
3200, 4100, 137586, 172.424, 1.01688, 89.3066, 3.14819;
3200, 4200, 109125, 172.424, 1.01688, 89.3066, 3.14819;
3200, 4300, 99124.5, 172.424, 0.720127, 76.8391, 3.14819;
3200, 4400, 95824.1, 136.539, 0.720127, 62.9623, 3.14819;
3200, 4500, 86692.2, 136.539, 0.720127, 49.3002, 3.14819;
3200, 4600, 76396, 119.008, 0.720127, 49.3002, 3.14819;
3200, 4700, 72418, 119.008, 0.720127, 35.1418, 3.14819;
3200, 4800, 68154.4, 119.008, 0.720127, 35.1418, 3.14819;
3200, 4900, 57531.4, 109.928, 0.698025, 35.1418, 3.14819;
3200, 5000, 52096.9, 73.1231, 0.698025, 30.0508, 3.14819;
3200, 5100, 47245.7, 65.8666, 0.601511, 30.0508, 3.14819;
3200, 5200, 42892.6, 65.8666, 0.601511, 30.0508, 3.14819;
3200, 5300, 38346, 63.9388, 0.601511, 30.0508, 2.70011;
3200, 5400, 35241.3, 63.9388, 0.601511, 30.0508, 2.00961;
3200, 5500, 32330.5, 63.9388, 0.601511, 11.2697, 2.00961;
3200, 5600, 28643.6, 63.9388, 0.601511, 11.2697, 2.00961;
3200, 5700, 25434.8, 63.9388, 0.252951, 11.2697, 2.00961;
3200, 5800, 23591.4, 22.6463, 0.252951, 11.2697, 2.00961;
3200, 5900, 21456.8, 22.6463, 0.252951, 11.2697, 2.00961;
3200, 6000, 19322.3, 22.6463, 0.252951, 11.2697, 2.00961;
3200, 6100, 17665.9, 22.6463, 0.252951, 11.2697, 2.00961;
3200, 6200, 15531.3, 22.6463, 0.252951, 11.2697, 1.36073;
3200, 6300, 13784.9, 22.6463, 0.252951, 0, 1.36073;
3200, 6400, 12523.6, 22.6463, 0.252951, 0, 0.604994;
3200, 6500, 11740.4, 22.6463, 0.252951, 0, 0.604994;
3200, 6600, 10867.2, 22.6463, 0.252951, 0, 0.604994;
3200, 6700, 10285, 22.6463, 0.252951, 0, 0.604994;
3200, 6800, 9411.82, 22.6463, 0.252951, 0, 0.604994;
3200, 6900, 8531.6, 22.6463, 0.252951, 0, 0.604994;
3200, 7000, 7949.46, 0, 0.252951, 0, 0.604994;
3200, 7100, 7367.31, 0, 0.252951, 0, 0;
3200, 7200, 6681.14, 0, 0.252951, 0, 0;
3200, 7300, 6390.07, 0, 0.252951, 0, 0;
3200, 7400, 5613.88, 0, 0.252951, 0, 0;
3200, 7500, 5128.75, 0, 0.252951, 0, 0;
3200, 7600, 4740.66, 0, 0.252951, 0, 0;
3200, 7700, 4643.63, 0, 0.252951, 0, 0;
3200, 7800, 4449.59, 0, 0, 0, 0;
3200, 7900, 4158.51, 0, 0, 0, 0;
3200, 8000, 3395.85, 0, 0, 0, 0;
3200, 8100, 3007.75, 0, 0, 0, 0;
3200, 8200, 2716.68, 0, 0, 0, 0;
3200, 8300, 2231.56, 0, 0, 0, 0;
3200, 8400, 2231.56, 0, 0, 0, 0;
3200, 8500, 2037.51, 0, 0, 0, 0;
3200, 8600, 1843.46, 0, 0, 0, 0;
3200, 8700, 1455.36, 0, 0, 0, 0;
3200, 8800, 1358.34, 0, 0, 0, 0;
3200, 8900, 1261.31, 0, 0, 0, 0;
3200, 9000, 1261.31, 0, 0, 0, 0;
3200, 9100, 873.217, 0, 0, 0, 0;
3200, 9200, 776.193, 0, 0, 0, 0;
3200, 9300, 776.193, 0, 0, 0, 0;
3200, 9400, 776.193, 0, 0, 0, 0;
3200, 9500, 679.169, 0, 0, 0, 0;
3200, 9600, 388.097, 0, 0, 0, 0;
3200, 9700, 388.097, 0, 0, 0, 0;
3200, 9800, 388.097, 0, 0, 0, 0;
3200, 9900, 291.072, 0, 0, 0, 0;
3200, 10000, 291.072, 0, 0, 0, 0;
3300, 1000, 1.32585e+06, 249.377, 1.99312, 140.033, 4.73475;
3300, 2000, 474151, 249.377, 1.99312, 140.033, 4.57337;
3300, 3000, 368198, 249.377, 1.24228, 121.344, 4.57337;
3300, 3100, 364064, 238.736, 1.24228, 121.344, 4.57337;
3300, 3200, 349181, 238.736, 1.24228, 114.866, 4.57337;
3300, 3300, 319809, 238.736, 1.24228, 114.866, 4.57337;
3300, 3400, 304536, 214.626, 1.21103, 114.866, 4.57337;
3300, 3500, 244123, 214.626, 1.21103, 114.866, 4.56581;
3300, 3600, 235371, 200.887, 1.21103, 114.866, 4.56581;
3300, 3700, 207178, 200.887, 1.21103, 114.866, 4.56581;
3300, 3800, 196784, 186.208, 1.01688, 114.866, 4.56581;
3300, 3900, 193671, 186.208, 1.01688, 99.3597, 3.14819;
3300, 4000, 158780, 186.208, 1.01688, 99.3597, 3.14819;
3300, 4100, 137003, 172.424, 1.01688, 89.3066, 3.14819;
3300, 4200, 108640, 172.424, 1.01688, 89.3066, 3.14819;
3300, 4300, 98639.4, 172.424, 0.720127, 76.8391, 3.14819;
3300, 4400, 95339, 136.539, 0.720127, 62.9623, 3.14819;
3300, 4500, 86207.1, 136.539, 0.720127, 49.3002, 3.14819;
3300, 4600, 75910.9, 119.008, 0.720127, 49.3002, 3.14819;
3300, 4700, 71932.9, 119.008, 0.720127, 35.1418, 3.14819;
3300, 4800, 67669.3, 119.008, 0.720127, 35.1418, 3.14819;
3300, 4900, 57143.3, 109.928, 0.698025, 35.1418, 3.14819;
3300, 5000, 51902.9, 73.1231, 0.698025, 30.0508, 3.14819;
3300, 5100, 47051.7, 65.8666, 0.601511, 30.0508, 3.14819;
3300, 5200, 42698.6, 65.8666, 0.601511, 30.0508, 3.14819;
3300, 5300, 38152, 63.9388, 0.601511, 30.0508, 2.70011;
3300, 5400, 35047.2, 63.9388, 0.601511, 30.0508, 2.00961;
3300, 5500, 32136.5, 63.9388, 0.601511, 11.2697, 2.00961;
3300, 5600, 28449.6, 63.9388, 0.601511, 11.2697, 2.00961;
3300, 5700, 25240.8, 63.9388, 0.252951, 11.2697, 2.00961;
3300, 5800, 23494.3, 22.6463, 0.252951, 11.2697, 2.00961;
3300, 5900, 21359.8, 22.6463, 0.252951, 11.2697, 2.00961;
3300, 6000, 19225.3, 22.6463, 0.252951, 11.2697, 2.00961;
3300, 6100, 17568.9, 22.6463, 0.252951, 11.2697, 2.00961;
3300, 6200, 15434.3, 22.6463, 0.252951, 11.2697, 1.36073;
3300, 6300, 13784.9, 22.6463, 0.252951, 0, 1.36073;
3300, 6400, 12523.6, 22.6463, 0.252951, 0, 0.604994;
3300, 6500, 11740.4, 22.6463, 0.252951, 0, 0.604994;
3300, 6600, 10867.2, 22.6463, 0.252951, 0, 0.604994;
3300, 6700, 10285, 22.6463, 0.252951, 0, 0.604994;
3300, 6800, 9411.82, 22.6463, 0.252951, 0, 0.604994;
3300, 6900, 8531.6, 22.6463, 0.252951, 0, 0.604994;
3300, 7000, 7949.46, 0, 0.252951, 0, 0.604994;
3300, 7100, 7367.31, 0, 0.252951, 0, 0;
3300, 7200, 6681.14, 0, 0.252951, 0, 0;
3300, 7300, 6390.07, 0, 0.252951, 0, 0;
3300, 7400, 5613.88, 0, 0.252951, 0, 0;
3300, 7500, 5128.75, 0, 0.252951, 0, 0;
3300, 7600, 4740.66, 0, 0.252951, 0, 0;
3300, 7700, 4643.63, 0, 0.252951, 0, 0;
3300, 7800, 4449.59, 0, 0, 0, 0;
3300, 7900, 4158.51, 0, 0, 0, 0;
3300, 8000, 3395.85, 0, 0, 0, 0;
3300, 8100, 3007.75, 0, 0, 0, 0;
3300, 8200, 2716.68, 0, 0, 0, 0;
3300, 8300, 2231.56, 0, 0, 0, 0;
3300, 8400, 2231.56, 0, 0, 0, 0;
3300, 8500, 2037.51, 0, 0, 0, 0;
3300, 8600, 1843.46, 0, 0, 0, 0;
3300, 8700, 1455.36, 0, 0, 0, 0;
3300, 8800, 1358.34, 0, 0, 0, 0;
3300, 8900, 1261.31, 0, 0, 0, 0;
3300, 9000, 1261.31, 0, 0, 0, 0;
3300, 9100, 873.217, 0, 0, 0, 0;
3300, 9200, 776.193, 0, 0, 0, 0;
3300, 9300, 776.193, 0, 0, 0, 0;
3300, 9400, 776.193, 0, 0, 0, 0;
3300, 9500, 679.169, 0, 0, 0, 0;
3300, 9600, 388.097, 0, 0, 0, 0;
